,query_id,exec_time,results
72,P250,40.311195850372314,
73,P325,43.61181712150574,
74,P310,30.395489931106567,
75,P197,9.018677234649658,
76,P183,40.160104751586914,
77,P307,60.149892807006836,
78,P327,39.29552173614502,
79,P284,0.03681683540344238,
80,P219,38.8568217754364,
81,P229,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
82,P180,0.6538777351379395,
83,P370,60.40916848182678,
84,P260,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
85,P182,60.126811504364014,
86,P341,36.590092182159424,
87,P384,36.375231981277466,
88,P203,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
89,P303,35.96371126174927,
90,P371,28.13066840171814,
91,P201,0.009168624877929688,
92,P210,49.19126343727112,
93,P186,60.12842082977295,
94,P209,61.34661602973938,
95,P187,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
96,P336,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> <http://www.wikidata.org/entity/Q1449> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31>+ <http://www.wikidata.org/entity/Q486972> .\n}'"
97,P241,63.65130567550659,
98,P318,1.1318271160125732,
99,P258,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
100,P351,60.120253801345825,
101,P202,60.422877073287964,
102,P227,60.15732431411743,
103,P366,37.258817195892334,
104,P228,0.2267913818359375,
105,P330,60.37022376060486,
106,P308,60.16402816772461,
107,P199,37.43628406524658,
108,P207,60.31653571128845,
109,P373,43.503615379333496,
110,P238,41.231159925460815,
111,P317,60.11984348297119,
112,P297,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
113,P395,37.81023168563843,
114,P190,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error Query did not complete due to ANYTIME timeout.\r\n'"
115,P320,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso S1TAT Error RC...: Returning incomplete results, query interrupted by result timeout.  Activity:      0 rnd      0 seq      0 same seg       0 same pg      0 same par      0 disk      0 spec disk      0B /      0 messa\n\nSPARQL query:\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P105> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P171> ?x3 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q16521> .\n\t?x1 <http://www.wikidata.org/prop/direct/P171>+ <http://www.wikidata.org/entity/Q130942> .\n\t?x1 <http://www.wikidata.org/prop/direct/P171> ?c877 .\n\t?c877 <http://www.wikidata.org/prop/direct/P105> ?x4 .\n\t?x4 <http://www.wikidata.org/prop/direct/P361>+ ?x2 .\n}'"
