query_id,q_type,exec_n,exec_time
116,single_bgps,2,0.0065250396728515625
116,single_bgps,3,0.006906747817993164
117,single_bgps,0,0.005278110504150391
117,single_bgps,1,0.0037996768951416016
117,single_bgps,2,0.0037720203399658203
117,single_bgps,3,0.0034058094024658203
118,single_bgps,0,21.114647150039673
118,single_bgps,1,20.89249086380005
118,single_bgps,2,20.738635063171387
118,single_bgps,3,21.18718147277832
119,single_bgps,0,10.969493389129639
119,single_bgps,1,10.362536191940308
119,single_bgps,2,10.908540725708008
119,single_bgps,3,10.837121963500977
120,single_bgps,0,1.2120137214660645
120,single_bgps,1,1.1392462253570557
120,single_bgps,2,1.130425214767456
120,single_bgps,3,1.1219313144683838
121,single_bgps,0,21.958544492721558
121,single_bgps,1,21.774742603302002
121,single_bgps,2,22.521702527999878
121,single_bgps,3,21.712345123291016
122,single_bgps,0,23.227373361587524
122,single_bgps,1,21.877145528793335
122,single_bgps,2,23.38531184196472
122,single_bgps,3,23.506767511367798
123,single_bgps,0,22.22100043296814
123,single_bgps,1,22.130762577056885
123,single_bgps,2,24.28933835029602
123,single_bgps,3,20.92230772972107
124,single_bgps,0,2.2749199867248535
124,single_bgps,1,2.2023112773895264
124,single_bgps,2,2.2351977825164795
124,single_bgps,3,2.228137493133545
125,single_bgps,0,16.317693948745728
125,single_bgps,1,15.802420854568481
125,single_bgps,2,16.92888355255127
125,single_bgps,3,14.89003849029541
126,single_bgps,0,0.058803558349609375
126,single_bgps,1,0.029000282287597656
126,single_bgps,2,0.02916121482849121
126,single_bgps,3,0.028644084930419922
127,single_bgps,0,21.87101650238037
127,single_bgps,1,22.14113998413086
127,single_bgps,2,22.51439929008484
127,single_bgps,3,21.46248722076416
128,single_bgps,0,22.16744613647461
128,single_bgps,1,22.57854986190796
128,single_bgps,2,22.563055992126465
128,single_bgps,3,23.621196031570435
129,single_bgps,0,1.5605230331420898
129,single_bgps,1,1.3370370864868164
129,single_bgps,2,1.3422508239746094
129,single_bgps,3,1.407655954360962
130,single_bgps,0,11.85517930984497
130,single_bgps,1,13.700193881988525
130,single_bgps,2,11.31680417060852
130,single_bgps,3,14.101454496383667
131,single_bgps,0,0.05990147590637207
131,single_bgps,1,0.010251998901367188
131,single_bgps,2,0.00877523422241211
131,single_bgps,3,0.007249355316162109
132,single_bgps,0,0.021531105041503906
132,single_bgps,1,0.01919412612915039
132,single_bgps,2,0.018987417221069336
132,single_bgps,3,0.018459558486938477
133,single_bgps,0,13.232232093811035
133,single_bgps,1,11.575494527816772
133,single_bgps,2,10.355002641677856
133,single_bgps,3,10.134677410125732
134,single_bgps,0,0.04801797866821289
134,single_bgps,1,0.012644052505493164
134,single_bgps,2,0.012405157089233398
134,single_bgps,3,0.011498451232910156
135,single_bgps,0,10.226627826690674
135,single_bgps,1,11.794769525527954
135,single_bgps,2,10.25068473815918
135,single_bgps,3,10.36040711402893
136,single_bgps,0,2.9809305667877197
136,single_bgps,1,3.210115909576416
136,single_bgps,2,3.182016611099243
136,single_bgps,3,3.153890609741211
137,single_bgps,0,0.022175312042236328
137,single_bgps,1,0.004912137985229492
137,single_bgps,2,0.004776477813720703
137,single_bgps,3,0.004677772521972656
138,single_bgps,0,0.010263204574584961
138,single_bgps,1,0.009788751602172852
138,single_bgps,2,0.009259462356567383
138,single_bgps,3,0.00932168960571289
139,single_bgps,0,0.9727094173431396
139,single_bgps,1,0.9900467395782471
139,single_bgps,2,0.9948492050170898
139,single_bgps,3,0.9553790092468262
140,single_bgps,0,1.465867519378662
140,single_bgps,1,1.4954686164855957
140,single_bgps,2,1.5112144947052002
140,single_bgps,3,1.4156644344329834
141,single_bgps,0,13.355998039245605
141,single_bgps,1,13.602402210235596
141,single_bgps,2,12.050594806671143
141,single_bgps,3,11.587757349014282
142,single_bgps,0,0.0548710823059082
142,single_bgps,1,0.014282941818237305
142,single_bgps,2,0.012585639953613281
142,single_bgps,3,0.012431859970092773
143,single_bgps,0,0.05394887924194336
143,single_bgps,1,0.051987409591674805
143,single_bgps,2,0.051726579666137695
143,single_bgps,3,0.05176281929016113
144,single_bgps,0,12.122463464736938
144,single_bgps,1,13.157102346420288
144,single_bgps,2,11.52954912185669
144,single_bgps,3,13.43523383140564
145,single_bgps,0,0.07728385925292969
145,single_bgps,1,0.046117544174194336
145,single_bgps,2,0.04529857635498047
145,single_bgps,3,0.04541182518005371
146,single_bgps,0,0.02724289894104004
146,single_bgps,1,0.024107694625854492
146,single_bgps,2,0.024828433990478516
146,single_bgps,3,0.024905920028686523
147,single_bgps,0,0.01371455192565918
147,single_bgps,1,0.011917352676391602
147,single_bgps,2,0.011607170104980469
147,single_bgps,3,0.01132655143737793
148,single_bgps,0,0.006919145584106445
148,single_bgps,1,0.005044698715209961
148,single_bgps,2,0.0044176578521728516
148,single_bgps,3,0.004399538040161133
149,single_bgps,0,0.16043710708618164
149,single_bgps,1,0.15656733512878418
149,single_bgps,2,0.15694928169250488
149,single_bgps,3,0.15700078010559082
150,single_bgps,0,11.551408767700195
150,single_bgps,1,12.465645790100098
150,single_bgps,2,12.404906034469604
150,single_bgps,3,11.672723054885864
151,single_bgps,0,0.03348255157470703
151,single_bgps,1,0.004758119583129883
151,single_bgps,2,0.003365755081176758
151,single_bgps,3,0.0031762123107910156
152,single_bgps,0,8.254142761230469
152,single_bgps,1,9.271776914596558
152,single_bgps,2,7.701001167297363
152,single_bgps,3,8.05614185333252
153,single_bgps,0,0.17073512077331543
153,single_bgps,1,0.1395726203918457
153,single_bgps,2,0.14255976676940918
153,single_bgps,3,0.1351945400238037
154,single_bgps,0,0.0722954273223877
154,single_bgps,1,0.0662686824798584
154,single_bgps,2,0.06714224815368652
154,single_bgps,3,0.06877374649047852
155,single_bgps,0,0.006143331527709961
155,single_bgps,1,0.004269123077392578
155,single_bgps,2,0.004229068756103516
155,single_bgps,3,0.0038466453552246094
156,single_bgps,0,0.005362033843994141
156,single_bgps,1,0.004351139068603516
156,single_bgps,2,0.003943204879760742
156,single_bgps,3,0.0036499500274658203
157,single_bgps,0,0.0051059722900390625
157,single_bgps,1,0.0036284923553466797
157,single_bgps,2,0.003558635711669922
157,single_bgps,3,0.003223896026611328
158,single_bgps,0,0.004966259002685547
158,single_bgps,1,0.003237009048461914
158,single_bgps,2,0.0031867027282714844
158,single_bgps,3,0.0036656856536865234
159,single_bgps,0,0.006463527679443359
159,single_bgps,1,0.004711627960205078
159,single_bgps,2,0.006669044494628906
