,query_id,exec_n,exec_time,results
316,P356,0,0.3429884910583496,
317,P356,1,0.313096284866333,
318,P356,2,0.310772180557251,
319,P356,3,0.30582380294799805,
320,P205,0,0.01946234703063965,
321,P205,1,0.013690710067749023,
322,P205,2,0.013065338134765625,
323,P205,3,0.01275777816772461,
324,P387,0,0.4085097312927246,
325,P387,1,0.401259183883667,
326,P387,2,0.3915584087371826,
327,P387,3,0.387587308883667,
328,P347,0,0.007434368133544922,
329,P347,1,0.005110502243041992,
330,P347,2,0.004574775695800781,
331,P347,3,0.0042798519134521484,
332,P240,0,0.04106783866882324,
333,P240,1,0.031084537506103516,
334,P240,2,0.030602216720581055,
335,P240,3,0.03164815902709961,
336,P403,0,0.6555490493774414,
337,P403,1,0.6315639019012451,
338,P403,2,0.6484827995300293,
339,P403,3,0.6333215236663818,
340,P340,0,0.0064127445220947266,
341,P340,1,0.004364967346191406,
342,P340,2,0.0038313865661621094,
343,P340,3,0.0034172534942626953,
344,P198,0,0.02180647850036621,
345,P198,1,0.015079498291015625,
346,P198,2,0.014139413833618164,
347,P198,3,0.01415872573852539,
348,P328,0,0.004592418670654297,
349,P328,1,0.0035228729248046875,
350,P328,2,0.0032508373260498047,
351,P328,3,0.0032148361206054688,
352,P243,0,0.003912210464477539,
353,P243,1,0.0032579898834228516,
354,P243,2,0.0028810501098632812,
355,P243,3,0.003050565719604492,
356,P276,0,34.058475971221924,
357,P276,1,30.951141595840454,
358,P276,2,28.86681032180786,
359,P276,3,29.0390887260437,
360,P216,0,5.29418158531189,
361,P216,1,5.573819398880005,
362,P216,2,5.400650501251221,
363,P216,3,5.405686855316162,
364,P388,0,0.03413248062133789,
365,P388,1,0.006487607955932617,
366,P388,2,0.0050699710845947266,
367,P388,3,0.004330873489379883,
368,P374,0,0.2991516590118408,
369,P374,1,0.20140409469604492,
370,P374,2,0.2035536766052246,
371,P374,3,0.20386195182800293,
372,P192,0,2.412092685699463,
373,P192,1,0.03507542610168457,
374,P192,2,0.029218673706054688,
375,P192,3,0.030597448348999023,
376,P333,0,0.20342373847961426,
377,P333,1,0.15517306327819824,
378,P333,2,0.1573796272277832,
379,P333,3,0.1541001796722412,
380,P193,0,0.008365869522094727,
381,P193,1,0.004870176315307617,
382,P193,2,0.004193544387817383,
383,P193,3,0.0037839412689208984,
384,P251,0,0.0063018798828125,
385,P251,1,0.004971981048583984,
386,P251,2,0.005213260650634766,
387,P251,3,0.0045146942138671875,
388,P393,0,0.03863239288330078,
389,P393,1,0.025124549865722656,
390,P393,2,0.026484012603759766,
391,P393,3,0.02502298355102539,
392,P299,0,0.01693582534790039,
393,P299,1,0.010534524917602539,
394,P299,2,0.009363651275634766,
395,P299,3,0.009293079376220703,
396,P191,0,1.422450065612793,
397,P191,1,1.3340139389038086,
398,P191,2,1.2581007480621338,
399,P191,3,1.421858787536621,
400,P214,0,0.1731092929840088,
401,P214,1,0.1786975860595703,
402,P214,2,0.1767587661743164,
403,P214,3,0.16028475761413574,
404,P292,0,0.008643150329589844,
405,P292,1,0.0048007965087890625,
406,P292,2,0.004027605056762695,
407,P292,3,0.003565549850463867,
408,P288,0,0.005027055740356445,
409,P288,1,0.003633737564086914,
410,P288,2,0.0035512447357177734,
411,P288,3,0.00404810905456543,
412,P331,0,4.492181062698364,
413,P331,1,4.33896279335022,
414,P331,2,4.29116678237915,
415,P331,3,4.497290372848511,
416,P285,0,0.02162957191467285,
417,P285,1,0.01657700538635254,
418,P285,2,0.01589798927307129,
419,P285,3,0.016136884689331055,
420,P273,0,0.146104097366333,
421,P273,1,0.1336066722869873,
422,P273,2,0.14821839332580566,
423,P273,3,0.14290571212768555,
424,P368,0,4.770349979400635,
425,P368,1,4.505249977111816,
426,P368,2,4.499202013015747,
427,P368,3,4.451625108718872,
428,P322,0,0.0313878059387207,
429,P322,1,0.01045083999633789,
430,P322,2,0.009474039077758789,
431,P322,3,0.0074656009674072266,
432,P247,0,0.19777488708496094,
433,P247,1,0.19721078872680664,
434,P247,2,0.19550442695617676,
435,P247,3,0.1966564655303955,
436,P294,0,0.0060231685638427734,
437,P294,1,0.0036592483520507812,
