,query_id,exec_n,exec_time,results
0,P385,0,0.06433820724487305,
1,P385,1,0.030223369598388672,
2,P385,2,0.029272079467773438,
3,P385,3,0.030391216278076172,
4,P290,0,1.6463816165924072,
5,P290,1,1.5546481609344482,
6,P290,2,1.5527317523956299,
7,P290,3,1.6298329830169678,
8,P387,0,0.5280287265777588,
9,P387,1,0.47796201705932617,
10,P387,2,0.45447587966918945,
11,P387,3,0.46616506576538086,
