,query_id,exec_n,exec_time,results
317,P284,1,0.006009817123413086,
318,P284,2,0.004523754119873047,
319,P284,3,0.003951072692871094,
320,P219,0,0.03535628318786621,
321,P219,1,0.005753993988037109,
322,P219,2,0.00530695915222168,
323,P219,3,0.0050623416900634766,
324,P229,0,4.512511730194092,
325,P229,1,4.389840602874756,
326,P229,2,4.421238422393799,
327,P229,3,4.397878646850586,
328,P180,0,0.1854872703552246,
329,P180,1,0.11339807510375977,
330,P180,2,0.11562156677246094,
331,P180,3,0.1164405345916748,
332,P370,0,0.027370929718017578,
333,P370,1,0.02321600914001465,
334,P370,2,0.022928476333618164,
335,P370,3,0.02344822883605957,
336,P260,0,1.5068128108978271,
337,P260,1,0.005435466766357422,
338,P260,2,0.0047376155853271484,
339,P260,3,0.004187107086181641,
340,P182,0,1.2448759078979492,
341,P182,1,1.2537095546722412,
342,P182,2,1.1931309700012207,
343,P182,3,1.1930952072143555,
344,P341,0,0.036356210708618164,
345,P341,1,0.005612850189208984,
346,P341,2,0.0046575069427490234,
347,P341,3,0.004302501678466797,
348,P384,0,0.02214503288269043,
349,P384,1,0.005457878112792969,
350,P384,2,0.004503965377807617,
351,P384,3,0.0040776729583740234,
352,P203,0,0.12191915512084961,
353,P203,1,0.1157376766204834,
354,P203,2,0.1159811019897461,
355,P203,3,0.11821317672729492,
356,P303,0,0.03431892395019531,
357,P303,1,0.007238864898681641,
358,P303,2,0.0051555633544921875,
359,P303,3,0.004544734954833984,
360,P371,0,4.206398248672485,
361,P371,1,4.175183534622192,
362,P371,2,4.1262805461883545,
363,P371,3,4.059502601623535,
364,P201,0,1.2682836055755615,
365,P201,1,0.004197120666503906,
366,P201,2,0.0032715797424316406,
367,P201,3,0.0038504600524902344,
368,P210,0,0.02414083480834961,
369,P210,1,0.00633692741394043,
370,P210,2,0.005281209945678711,
371,P210,3,0.0050754547119140625,
372,P186,0,6.719074487686157,
373,P186,1,2.230243682861328,
374,P186,2,2.2257535457611084,
375,P186,3,2.2632620334625244,
376,P209,0,2.94651460647583,
377,P209,1,3.1017725467681885,
378,P209,2,2.9443867206573486,
379,P209,3,2.929999589920044,
380,P187,0,9.280224084854126,
381,P187,1,9.284099102020264,
382,P187,2,9.241263389587402,
383,P187,3,9.190738677978516,
384,P336,0,1.5039570331573486,
385,P336,1,1.5148842334747314,
386,P336,2,1.5351042747497559,
387,P336,3,1.5782546997070312,
388,P241,0,49.61896061897278,
389,P241,1,39.94722533226013,
390,P241,2,41.48392653465271,
391,P241,3,39.815847396850586,
392,P318,0,0.13213753700256348,
393,P318,1,0.11764335632324219,
394,P318,2,0.12215113639831543,
395,P318,3,0.11879777908325195,
396,P258,0,58.19196009635925,
397,P258,1,57.36137652397156,
398,P258,2,57.548604249954224,
399,P258,3,57.39449691772461,
400,P351,0,0.686739444732666,
401,P351,1,0.6015040874481201,
402,P351,2,0.6130061149597168,
403,P351,3,0.6017727851867676,
404,P202,0,1.7830891609191895,
405,P202,1,1.5626952648162842,
406,P202,2,1.6398906707763672,
407,P202,3,1.7244720458984375,
408,P227,0,1.1748461723327637,
409,P227,1,1.191512107849121,
410,P227,2,1.1477713584899902,
411,P227,3,1.1583912372589111,
412,P366,0,0.05405926704406738,
413,P366,1,0.004463911056518555,
414,P366,2,0.0033714771270751953,
415,P366,3,0.0034227371215820312,
416,P228,0,0.43300795555114746,
417,P228,1,0.00589442253112793,
418,P228,2,0.0044155120849609375,
419,P228,3,0.004018306732177734,
420,P330,0,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q532> .\n}'"
421,P330,1,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q532> .\n}'"
422,P330,2,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q532> .\n}'"
423,P330,3,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q532> .\n}'"
424,P308,0,0.08923578262329102,
425,P308,1,0.047574758529663086,
426,P308,2,0.046648502349853516,
427,P308,3,0.04753613471984863,
428,P199,0,0.005568504333496094,
429,P199,1,0.003953695297241211,
430,P199,2,0.0033550262451171875,
431,P199,3,0.0034351348876953125,
432,P207,0,8.702102422714233,
433,P207,1,1.7950599193572998,
434,P207,2,1.873758316040039,
435,P207,3,1.7367041110992432,
436,P373,0,0.01430368423461914,
437,P373,1,0.004796266555786133,
438,P373,2,0.003986835479736328,
439,P373,3,0.00429534912109375,
440,P238,0,0.073150634765625,
441,P238,1,0.00641179084777832,
442,P238,2,0.005867481231689453,
443,P238,3,0.004487752914428711,
444,P317,0,0.08459901809692383,
445,P317,1,0.022017717361450195,
446,P317,2,0.013868331909179688,
447,P317,3,0.013006448745727539,
448,P297,0,0.6723923683166504,
449,P297,1,0.6631526947021484,
450,P297,2,0.6616923809051514,
451,P297,3,0.6918835639953613,
452,P395,0,0.005285024642944336,
453,P395,1,0.003821134567260742,
454,P395,2,0.0033195018768310547,
455,P395,3,0.003340482711791992,
456,P190,0,1.084942102432251,
457,P190,1,1.0594534873962402,
458,P190,2,1.098517894744873,
459,P190,3,1.0834681987762451,
460,P320,0,0.0,timed out
461,P320,1,0.0,timed out
462,P320,2,0.0,timed out
463,P320,3,0.0,timed out
464,P401,0,0.8840360641479492,
465,P401,1,0.852097749710083,
466,P401,2,0.832298755645752,
467,P401,3,0.8772494792938232,
468,P218,0,39.006866216659546,
469,P218,1,37.788978576660156,
470,P218,2,38.1230046749115,
471,P218,3,37.802995920181274,
472,P372,0,0.027755260467529297,
473,P372,1,0.007141590118408203,
474,P372,2,0.0058023929595947266,
475,P372,3,0.004746198654174805,
476,P289,0,1.060295820236206,
477,P289,1,1.0016436576843262,
478,P289,2,1.0174355506896973,
479,P289,3,1.0043690204620361,
480,P386,0,17.792240381240845,
481,P386,1,4.422465801239014,
482,P386,2,4.425756454467773,
483,P386,3,4.400413990020752,
484,P326,0,2.1814632415771484,
485,P326,1,1.8031554222106934,
486,P326,2,1.755835771560669,
487,P326,3,1.8188836574554443,
488,P233,0,4.491420745849609,
489,P233,1,1.409001350402832,
490,P233,2,1.405630111694336,
491,P233,3,1.3852670192718506,
492,P237,0,0.02470707893371582,
493,P237,1,0.004796028137207031,
494,P237,2,0.0042722225189208984,
495,P237,3,0.0041484832763671875,
496,P346,0,4.6699323654174805,
497,P346,1,4.779871225357056,
498,P346,2,4.896637201309204,
499,P346,3,5.027565956115723,
500,P394,0,0.2671773433685303,
501,P394,1,0.013198137283325195,
502,P394,2,0.01325845718383789,
503,P394,3,0.012723445892333984,
504,P344,0,0.03260445594787598,
505,P344,1,0.005589008331298828,
506,P344,2,0.0046384334564208984,
507,P344,3,0.004392862319946289,
508,P291,0,0.006985664367675781,
509,P291,1,0.004877805709838867,
510,P291,2,0.004591941833496094,
511,P291,3,0.00404810905456543,
512,P254,0,0.016556978225708008,
513,P254,1,0.009508609771728516,
514,P254,2,0.009674787521362305,
515,P254,3,0.009622335433959961,
516,P332,0,27.138286352157593,
517,P332,1,26.326107263565063,
518,P332,2,25.90878915786743,
519,P332,3,25.5693576335907,
520,P383,0,4.330845594406128,
521,P383,1,4.2492451667785645,
522,P383,2,4.305012464523315,
523,P383,3,4.363521099090576,
524,P224,0,1.2871642112731934,
525,P224,1,0.5164871215820312,
526,P224,2,0.5184421539306641,
527,P224,3,0.5125381946563721,
528,P362,0,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q15324> .\n}'"
529,P362,1,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q15324> .\n}'"
530,P362,2,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q15324> .\n}'"
531,P362,3,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nSELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?x3 .\n\t?x4 <http://www.wikidata.org/prop/direct/P150> ?x2 .\n\t?x4 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q1197> .\n\t?x3 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q15324> .\n}'"
532,P353,0,0.019268035888671875,
533,P353,1,0.003726482391357422,
534,P353,2,0.003353595733642578,
535,P353,3,0.0029840469360351562,
536,P215,0,0.025377988815307617,
537,P215,1,0.016783952713012695,
538,P215,2,0.016160011291503906,
539,P215,3,0.01677536964416504,
540,P200,0,0.37732434272766113,
541,P200,1,0.35407519340515137,
542,P200,2,0.35454344749450684,
543,P200,3,0.34366416931152344,
544,P363,0,0.7010042667388916,
545,P363,1,0.7004013061523438,
546,P363,2,0.7045061588287354,
547,P363,3,0.7096171379089355,
548,P213,0,1.2857797145843506,
549,P213,1,1.2839434146881104,
550,P213,2,1.2475502490997314,
551,P213,3,1.2576823234558105,
552,P220,0,0.006314277648925781,
553,P220,1,0.004267215728759766,
554,P220,2,0.0035691261291503906,
555,P220,3,0.0033626556396484375,
556,P262,0,13.773001194000244,
557,P262,1,13.1384117603302,
558,P262,2,13.287307500839233,
559,P262,3,12.80071210861206,
560,P234,0,247.5190773010254,
561,P234,1,249.0790135860443,
562,P234,2,249.33475637435913,
563,P234,3,246.94304156303406,
564,P398,0,0.8517911434173584,
565,P398,1,0.7876582145690918,
566,P398,2,0.8007702827453613,
567,P398,3,0.7911303043365479,
568,P246,0,0.9823641777038574,
569,P246,1,0.14970707893371582,
570,P246,2,0.1523756980895996,
571,P246,3,0.14707732200622559,
572,P189,0,0.021049022674560547,
573,P189,1,0.005297660827636719,
574,P189,2,0.0043964385986328125,
575,P189,3,0.003795623779296875,
576,P356,0,0.34705305099487305,
577,P356,1,0.30904269218444824,
578,P356,2,0.2874331474304199,
579,P356,3,0.29031872749328613,
580,P205,0,5.0277485847473145,
581,P205,1,2.5546462535858154,
582,P205,2,2.5267906188964844,
583,P205,3,2.6071767807006836,
584,P316,0,21.55431342124939,
585,P316,1,20.936740159988403,
586,P316,2,20.554401397705078,
587,P316,3,21.13504147529602,
588,P387,0,15.382336616516113,
589,P387,1,14.838449478149414,
590,P387,2,15.511151313781738,
591,P387,3,15.616812944412231,
592,P347,0,0.01322317123413086,
593,P347,1,0.003841876983642578,
594,P347,2,0.0034792423248291016,
595,P347,3,0.0029566287994384766,
596,P261,0,0.0048868656158447266,
597,P261,1,0.0035572052001953125,
598,P261,2,0.003924846649169922,
599,P261,3,0.003623485565185547,
600,P240,0,0.676344633102417,
601,P240,1,0.6571171283721924,
602,P240,2,0.6478369235992432,
603,P240,3,0.6428453922271729,
604,P403,0,0.6694803237915039,
605,P403,1,0.6566758155822754,
606,P403,2,0.6608099937438965,
607,P403,3,0.653111457824707,
608,P340,0,0.0054323673248291016,
609,P340,1,0.0036153793334960938,
610,P340,2,0.0028624534606933594,
611,P340,3,0.0029010772705078125,
612,P198,0,1.4065229892730713,
613,P198,1,0.029376745223999023,
614,P198,2,0.029049396514892578,
615,P198,3,0.0287325382232666,
616,P328,0,0.019269704818725586,
617,P328,1,0.004068851470947266,
618,P328,2,0.0036880970001220703,
619,P328,3,0.0035552978515625,
620,P359,0,0.01651787757873535,
621,P359,1,0.004621744155883789,
622,P359,2,0.0044023990631103516,
623,P359,3,0.004266023635864258,
624,P380,0,0.028769969940185547,
625,P380,1,0.0052950382232666016,
626,P380,2,0.004889011383056641,
627,P380,3,0.004201412200927734,
628,P181,0,0.049635887145996094,
629,P181,1,0.010170698165893555,
630,P181,2,0.009337663650512695,
631,P181,3,0.00914144515991211,
632,P208,0,0.006127119064331055,
633,P208,1,0.003816366195678711,
634,P208,2,0.0036749839782714844,
635,P208,3,0.003653287887573242,
636,P337,0,0.1310281753540039,
637,P337,1,0.10223817825317383,
638,P337,2,0.10034871101379395,
639,P337,3,0.10051345825195312,
640,P243,0,0.005359172821044922,
641,P243,1,0.003924846649169922,
642,P243,2,0.0037870407104492188,
643,P243,3,0.003531932830810547,
644,P306,0,0.1843111515045166,
645,P306,1,0.17472481727600098,
646,P306,2,0.17339015007019043,
647,P306,3,0.1773219108581543,
648,P276,0,30.42343544960022,
649,P276,1,30.3803608417511,
650,P276,2,30.654563665390015,
651,P276,3,31.967819213867188,
652,P216,0,5.702877998352051,
653,P216,1,5.674758672714233,
654,P216,2,5.5076987743377686,
655,P216,3,5.800513505935669,
656,P272,0,0.40785813331604004,
657,P272,1,0.3898630142211914,
658,P272,2,0.3895909786224365,
659,P272,3,0.39191389083862305,
660,P389,0,0.005627155303955078,
